ticker,company_name,sector_name,sub_sector_name
CHEF,"The Chefs' Warehouse, Inc.",consumer-staples,food-distribution
ANDE,"The Andersons, Inc.",consumer-staples,food-distribution
AVO,"Mission Produce, Inc.",consumer-staples,food-distribution
WILC,G. Willi-Food International Ltd.,consumer-staples,food-distribution
HFFG,HF Foods Group Inc.,consumer-staples,food-distribution
DIT,AMCON Distributing Company,consumer-staples,food-distribution
TWG,Top Wealth Group Holding Limited,consumer-staples,food-distribution
MTEX,"Mannatech, Incorporated",consumer-staples,food-distribution
DEO,Diageo plc,consumer-staples,beverages-wineries-and-distilleries
BF.A,Brown-Forman Corporation,consumer-staples,beverages-wineries-and-distilleries
BF.B,Brown-Forman Corporation,consumer-staples,beverages-wineries-and-distilleries
SNDL,SNDL Inc.,consumer-staples,beverages-wineries-and-distilleries
MGPI,"MGP Ingredients, Inc.",consumer-staples,beverages-wineries-and-distilleries
AGCC,Agencia Comercial Spirits Ltd,consumer-staples,beverages-wineries-and-distilleries
AMSS,"AMASS Brands, Inc.",consumer-staples,beverages-wineries-and-distilleries
YHC,LQR House Inc.,consumer-staples,beverages-wineries-and-distilleries
EPSM,Epsium Enterprise Limited,consumer-staples,beverages-wineries-and-distilleries
WVVI,"Willamette Valley Vineyards, Inc.",consumer-staples,beverages-wineries-and-distilleries
SBEV,"Splash Beverage Group, Inc.",consumer-staples,beverages-wineries-and-distilleries
IBG,Innovation Beverage Group Limited,consumer-staples,beverages-wineries-and-distilleries
PM,Philip Morris International Inc.,consumer-staples,tobacco
BTI,British American Tobacco p.l.c.,consumer-staples,tobacco
MO,"Altria Group, Inc.",consumer-staples,tobacco
RLX,RLX Technology Inc.,consumer-staples,tobacco
TPB,"Turning Point Brands, Inc.",consumer-staples,tobacco
UVV,Universal Corporation,consumer-staples,tobacco
AIIR,AIR Global PLC,consumer-staples,tobacco
ISPR,Ispire Technology Inc.,consumer-staples,tobacco
RYM,"RYTHM, Inc.",consumer-staples,tobacco
XXII,"22nd Century Group, Inc.",consumer-staples,tobacco
GNLN,"Greenlane Holdings, Inc.",consumer-staples,tobacco
WMT,Walmart Inc.,consumer-staples,discount-stores
COST,Costco Wholesale Corporation,consumer-staples,discount-stores
TGT,Target Corporation,consumer-staples,discount-stores
DG,Dollar General Corporation,consumer-staples,discount-stores
DLTR,"Dollar Tree, Inc.",consumer-staples,discount-stores
BJ,"BJ's Wholesale Club Holdings, Inc.",consumer-staples,discount-stores
PSMT,"PriceSmart, Inc.",consumer-staples,discount-stores
TBBB,BBB Foods Inc.,consumer-staples,discount-stores
