ticker,company_name,sector_name,sub_sector_name
TDWD,Tailwind 2.0 Acquisition Corp.,financials,shell-companies
MACI,Melar Acquisition Corp. I,financials,shell-companies
AACP,Apogee Acquisition Corp,financials,shell-companies
TWLV,Twelve Seas Investment Company III,financials,shell-companies
DYOR,Insight Digital Partners II,financials,shell-companies
LATA,Galata Acquisition Corp. II,financials,shell-companies
SUMA,SUMA Acquisition Corporation,financials,shell-companies
BLRK,Bluerock Acquisition Corp.,financials,shell-companies
BIII,Black Spade Acquisition III Co,financials,shell-companies
SVCC,Stellar V Capital Corp.,financials,shell-companies
IRAB,Iris Acquisition Corp II,financials,shell-companies
CRAC,Crown Reserve Acquisition Corp. I,financials,shell-companies
HLXC,Helix Acquisition Corp. III,financials,shell-companies
IPVV,"InterPrivate Investment Partners V, Inc.",financials,shell-companies
WALD,Waldencast plc,financials,shell-companies
ONCH,1RT Acquisition Corp.,financials,shell-companies
GSHR,Gesher Acquisition Corp. II,financials,shell-companies
OHAC,Oceanhawk Acquisition Corp,financials,shell-companies
EGHA,EGH Acquisition Corp.,financials,shell-companies
CCAQ,Collective Acquisition Corp.,financials,shell-companies
HAVA,Harvard Ave Acquisition Corporation,financials,shell-companies
DGAC,Disciplined Growth Acquisition Corporation,financials,shell-companies
WLII,Willow Lane Acquisition Corp. II,financials,shell-companies
IDAC,Iron Dome Acquisition I Corp.,financials,shell-companies
LTGR,Long Table Growth Corp.,financials,shell-companies
KTWO,K2 Capital Acquisition Corporation,financials,shell-companies
PTAC,Patriot Acquisition Corp.,financials,shell-companies
BEBE,TGE Value Creative Solutions Corp,financials,shell-companies
FIGX,FIGX Capital Acquisition Corp.,financials,shell-companies
LKSP,Lake Superior Acquisition Corp.,financials,shell-companies
LFAC,Leapfrog Acquisition Corporation,financials,shell-companies
AIIA,AI Infrastructure Acquisition Corp.,financials,shell-companies
PALO,Paloma Acquisition Corp I,financials,shell-companies
BID,Tribeca Strategic Acquisition Corp.,financials,shell-companies
AESP,Aeon Acquisition I Corp.,financials,shell-companies
BWIV,Blue Water Acquisition Corp. IV,financials,shell-companies
FGMC,FG Merger II Corp.,financials,shell-companies
CHEC,Chenghe Acquisition III Co.,financials,shell-companies
PAAC,Proem Acquisition Corp I,financials,shell-companies
RANG,Range Capital Acquisition Corp.,financials,shell-companies
TAVI,Tavia Acquisition Corp.,financials,shell-companies
CTAA,ClearThink 1 Acquisition Corp.,financials,shell-companies
NMP,NMP Acquisition Corp.,financials,shell-companies
EMIS,Emmis Acquisition Corp.,financials,shell-companies
QRED,Quasaredge Acquisition Corporation,financials,shell-companies
GLED,GalaxyEdge Acquisition Corporation,financials,shell-companies
LAFA,LaFayette Acquisition Corp.,financials,shell-companies
SPEG,Silver Pegasus Acquisition Corp.,financials,shell-companies
WPAC,White Pearl Acquisition Corp.,financials,shell-companies
ARCL,ARC Group Acquisition I Corp,financials,shell-companies
CEPS,"Cantor Equity Partners VI, Inc.",financials,shell-companies
INAC,Indigo Acquisition Corp.,financials,shell-companies
YCY,AA Mission Acquisition Corp. II,financials,shell-companies
SAGU,Shreya Acquisition Group,financials,shell-companies
TRAD,Apex Tech Acquisition Inc.,financials,shell-companies
FMAC,Future Money Acquisition Corporation,financials,shell-companies
BHAV,BHAV Acquisition Corp,financials,shell-companies
XFLH,XFLH Capital Corporation,financials,shell-companies
APUR,Aperture AC,financials,shell-companies
MYX,Maywood Acquisition Corp. 2,financials,shell-companies
UAC,United Acquisition Corp. I,financials,shell-companies
FTHA,Forefront Tech Holdings Acquisition Corp.,financials,shell-companies
SCPQ,Social Commerce Partners Corporation,financials,shell-companies
BREZ,Breeze Acquisition Corp. II,financials,shell-companies
APMC,AmperCap Acquisition Company,financials,shell-companies
PLUN,Plutonian Acquisition Corp II,financials,shell-companies
AFJK,"Aimei Health Technology Co., Ltd",financials,shell-companies
IPEX,Inflection Point Acquisition Corp. V,financials,shell-companies
PCSC,Perceptive Capital Solutions Corp,financials,shell-companies
QSEA,Quartzsea Acquisition Corporation,financials,shell-companies
QUMS,Quantumsphere Acquisition Corporation,financials,shell-companies
PGAC,Pantages Capital Acquisition Corporation,financials,shell-companies
CHAR,Charlton Aria Acquisition Corporation,financials,shell-companies
BRKH,Burtech Acquisition Corp II,financials,shell-companies
RFAM,RF Acquisition Corp III,financials,shell-companies
CHPG,ChampionsGate Acquisition Corporation,financials,shell-companies
OTAI,Starlink AI Acquisition Corporation,financials,shell-companies
VECA,Vernal Capital Acquisition Corp.,financials,shell-companies
VECA.RT,Vernal Capital Acquisition Corp.,financials,shell-companies
SPKL,Spark I Acquisition Corporation,financials,shell-companies
NOEM,CO2 Energy Transition Corp.,financials,shell-companies
AMAN,Amanat Acquisition Corp,financials,shell-companies
RACC,Research Alliance Corporation III,financials,shell-companies
LCCC,Lakeshore Acquisition III Corp.,financials,shell-companies
RFAI,RF Acquisition Corp II,financials,shell-companies
MCAH,Mountain Crest Acquisition 6 Corp.,financials,shell-companies
SIMA,SIM Acquisition Corp. I,financials,shell-companies
MMTX,Miluna Acquisition Corp,financials,shell-companies
ORIQ,Origin Investment Corp I,financials,shell-companies
ALIS,Calisa Acquisition Corp,financials,shell-companies
PECE,Peace Acquisition Corp,financials,shell-companies
BSAA,BEST SPAC I Acquisition Corp.,financials,shell-companies
FVN,Future Vision II Acquisition Corp.,financials,shell-companies
UYSC,UY Scuti Acquisition Corp.,financials,shell-companies
APAC,StoneBridge Acquisition II Corporation,financials,shell-companies
JATT,JATT II Acquisition Corp.,financials,shell-companies
WSTN,Westin Acquisition Corp,financials,shell-companies
FXAC,FortuneX Acquisition Corporation,financials,shell-companies
SSEA,Starry Sea Acquisition Corp,financials,shell-companies
WTG,Wintergreen Acquisition Corp.,financials,shell-companies
NBRG,Newbridge Acquisition Limited,financials,shell-companies
BPAC,Blueport Acquisition Ltd,financials,shell-companies
VACH,Voyager Acquisition Corp.,financials,shell-companies
KVAC,Keen Vision Acquisition Corporation,financials,shell-companies
IBAC,IB Acquisition Corp.,financials,shell-companies
HSPT,Horizon Space Acquisition II Corp.,financials,shell-companies
CAPN,Cayson Acquisition Corp,financials,shell-companies
FSHP,Flag Ship Acquisition Corporation,financials,shell-companies
EURK,Eureka Acquisition Corp,financials,shell-companies
RIBB,Ribbon Acquisition Corp.,financials,shell-companies
SKYA,"SkyAI, Inc.",financials,shell-companies
BKHA,Black Hawk Acquisition Corporation,financials,shell-companies
COLA,Columbus Acquisition Corp,financials,shell-companies
YHNA,YHN Acquisition I Limited,financials,shell-companies
QETA,Quetta Acquisition Corporation,financials,shell-companies
RDAC,Rising Dragon Acquisition Corp.,financials,shell-companies
DTSQ,DT Cloud Star Acquisition Corporation,financials,shell-companies
BAYA,Bayview Acquisition Corp,financials,shell-companies
ASPC,A SPAC III Acquisition Corp.,financials,shell-companies
BLK,"BlackRock, Inc.",financials,asset-management
BX,Blackstone Inc.,financials,asset-management
BN,Brookfield Corporation,financials,asset-management
KKR,KKR & Co. Inc.,financials,asset-management
BAM,Brookfield Asset Management Ltd.,financials,asset-management
APO,"Apollo Global Management, Inc.",financials,asset-management
STT,State Street Corporation,financials,asset-management
ARES,Ares Management Corporation,financials,asset-management
AMP,"Ameriprise Financial, Inc.",financials,asset-management
NTRS,Northern Trust Corporation,financials,asset-management
RJF,"Raymond James Financial, Inc.",financials,asset-management
PFG,"Principal Financial Group, Inc.",financials,asset-management
TROW,"T. Rowe Price Group, Inc.",financials,asset-management
BEN,"Franklin Resources, Inc.",financials,asset-management
TPG,TPG Inc.,financials,asset-management
CG,The Carlyle Group Inc.,financials,asset-management
OWL,Blue Owl Capital Inc.,financials,asset-management
PS,Pershing Square Inc.,financials,asset-management
ARCC,Ares Capital Corporation,financials,asset-management
CRBG,"Corebridge Financial, Inc.",financials,asset-management
IVZ,Invesco Ltd.,financials,asset-management
EQH,"Equitable Holdings, Inc.",financials,asset-management
SEIC,SEI Investments Company,financials,asset-management
AMG,"Affiliated Managers Group, Inc.",financials,asset-management
JHG,Janus Henderson Group plc,financials,asset-management
BXSL,Blackstone Secured Lending Fund,financials,asset-management
VCTR,"Victory Capital Holdings, Inc.",financials,asset-management
OBDC,Blue Owl Capital Corporation,financials,asset-management
STEP,StepStone Group Inc.,financials,asset-management
OTF,Blue Owl Technology Finance Corp.,financials,asset-management
HASI,"HA Sustainable Infrastructure Capital, Inc.",financials,asset-management
MAIN,Main Street Capital Corporation,financials,asset-management
MAAS,Maase Inc.,financials,asset-management
HLNE,Hamilton Lane Incorporated,financials,asset-management
FHI,"Federated Hermes, Inc.",financials,asset-management
PSUS,"Pershing Square USA, Ltd.",financials,asset-management
CNS,"Cohen & Steers, Inc.",financials,asset-management
AB,AllianceBernstein Holding L.P.,financials,asset-management
GBDC,"Golub Capital BDC, Inc.",financials,asset-management
SII,Sprott Inc.,financials,asset-management
APAM,Artisan Partners Asset Management Inc.,financials,asset-management
FSK,FS KKR Capital Corp.,financials,asset-management
DBRG,"DigitalBridge Group, Inc.",financials,asset-management
HTGC,"Hercules Capital, Inc.",financials,asset-management
WT,"WisdomTree, Inc.",financials,asset-management
AAMI,Acadian Asset Management Inc.,financials,asset-management
LCLN,"Lincoln International, Inc.",financials,asset-management
GCMG,GCM Grosvenor Inc.,financials,asset-management
PAX,Patria Investments Limited,financials,asset-management
TSLX,"Sixth Street Specialty Lending, Inc.",financials,asset-management
BST,BlackRock Science and Technology Trust,financials,asset-management
CET,Central Securities Corporation,financials,asset-management
TRIN,Trinity Capital Inc.,financials,asset-management
CSWC,Capital Southwest Corporation,financials,asset-management
MSDL,Morgan Stanley Direct Lending Fund,financials,asset-management
PSEC,Prospect Capital Corporation,financials,asset-management
ASA,ASA Gold and Precious Metals Limited,financials,asset-management
OCSL,Oaktree Specialty Lending Corporation,financials,asset-management
BTX,BlackRock Innovation and Growth Term Trust,financials,asset-management
KBDC,"Kayne Anderson BDC, Inc.",financials,asset-management
ASST,"Strive, Inc.",financials,asset-management
GSBD,"Goldman Sachs BDC, Inc.",financials,asset-management
VRTS,"Virtus Investment Partners, Inc.",financials,asset-management
BUR,Burford Capital Limited,financials,asset-management
TYG,Tortoise Energy Infrastructure Corporation,financials,asset-management
RPC,"Ridgepost Capital, Inc",financials,asset-management
BBDC,"Barings BDC, Inc.",financials,asset-management
MFIC,MidCap Financial Investment Corporation,financials,asset-management
BCSF,"Bain Capital Specialty Finance, Inc.",financials,asset-management
PFLT,PennantPark Floating Rate Capital Ltd.,financials,asset-management
BOT,"Robostrategy, Inc.",financials,asset-management
NMFC,New Mountain Finance Corporation,financials,asset-management
CGBD,"Carlyle Secured Lending, Inc.",financials,asset-management
FDUS,Fidus Investment Corporation,financials,asset-management
TBLD,Thornburg Income Builder Opportunities Trust,financials,asset-management
SLRC,SLR Investment Corp.,financials,asset-management
NOAH,Noah Holdings Limited,financials,asset-management
OIO,OIO Group,financials,asset-management
NCDL,Nuveen Churchill Direct Lending Corp.,financials,asset-management
VINP,Vinci Compass Investments Ltd.,financials,asset-management
GAIN,Gladstone Investment Corporation,financials,asset-management
MSIF,"MSC Income Fund, Inc.",financials,asset-management
ECC,Eagle Point Credit Company,financials,asset-management
INV,"Innventure, Inc.",financials,asset-management
ALTI,"AlTi Global, Inc.",financials,asset-management
GLAD,Gladstone Capital Corporation,financials,asset-management
CCAP,"Crescent Capital BDC, Inc.",financials,asset-management
SAR,Saratoga Investment Corp.,financials,asset-management
SSSS,SuRo Capital Corp.,financials,asset-management
PSBD,Palmer Square Capital BDC Inc.,financials,asset-management
CION,CION Investment Corporation,financials,asset-management
HRZN,Horizon Technology Finance Corporation,financials,asset-management
TCPC,BlackRock TCP Capital Corp.,financials,asset-management
KWY,Kingsway Corporation,financials,asset-management
RWAY,Runway Growth Finance Corp.,financials,asset-management
SCM,Stellus Capital Investment Corporation,financials,asset-management
PNNT,PennantPark Investment Corporation,financials,asset-management
EIC,Eagle Point Income Company Inc.,financials,asset-management
SPMC,"Sound Point Meridian Capital, Inc.",financials,asset-management
LIEN,"Chicago Atlantic BDC, Inc.",financials,asset-management
TPVG,TriplePoint Venture Growth BDC Corp.,financials,asset-management
EARN,Ellington Credit Company,financials,asset-management
WHG,"Westwood Holdings Group, Inc.",financials,asset-management
CITR,CitroTech Inc.,financials,asset-management
WHF,"WhiteHorse Finance, Inc.",financials,asset-management
SAMG,Silvercrest Asset Management Group Inc.,financials,asset-management
OXSQ,Oxford Square Capital Corp.,financials,asset-management
AMTD,AMTD IDEA Group,financials,asset-management
BCIC,BCP Investment Corp.,financials,asset-management
DFDV,DeFi Development Corp.,financials,asset-management
GECC,Great Elm Capital Corp.,financials,asset-management
PFX,PhenixFIN Corporation,financials,asset-management
AFCG,Advanced Flower Capital Inc.,financials,asset-management
HNNA,"Hennessy Advisors, Inc.",financials,asset-management
HSDT,Solana Company,financials,asset-management
GEG,"Great Elm Group, Inc.",financials,asset-management
SDEV,Stablecoin Development Corporation,financials,asset-management
CYPH,Cypherpunk Technologies Inc.,financials,asset-management
BENF,Beneficient,financials,asset-management
MGLD,"The Marygold Companies, Inc.",financials,asset-management
OFS,OFS Capital Corporation,financials,asset-management
TGE,The Generation Essentials Group,financials,asset-management
FGNX,FG Nexus Inc.,financials,asset-management
RMCO,Royalty Management Holding Corporation,financials,asset-management
GROW,"U.S. Global Investors, Inc.",financials,asset-management
MLCI,Mount Logan Capital Inc.,financials,asset-management
RAND,Rand Capital Corporation,financials,asset-management
BCG,"Binah Capital Group, Inc.",financials,asset-management
WDAF,Wisdomtree Trust - WisdomTree Asia Defense Fund,financials,asset-management
EQS,"Equus Total Return, Inc.",financials,asset-management
ICMB,"Investcorp Credit Management BDC, Inc.",financials,asset-management
BNKK,"Bonk, Inc.",financials,asset-management
ZSTK,ZeroStack Corp.,financials,asset-management
BTTC,Black Titan Corporation,financials,asset-management
ALP,Alpha Compute Corp,financials,asset-management
CWD,CaliberCos Inc.,financials,asset-management
TWAV,"TaoWeave, Inc.",financials,asset-management
BNBX,BNB Plus Corp.,financials,asset-management
MS,Morgan Stanley,financials,capital-markets
GS,"The Goldman Sachs Group, Inc.",financials,capital-markets
SCHW,The Charles Schwab Corporation,financials,capital-markets
HOOD,"Robinhood Markets, Inc.",financials,capital-markets
IBKR,"Interactive Brokers Group, Inc.",financials,capital-markets
NMR,"Nomura Holdings, Inc.",financials,capital-markets
TW,Tradeweb Markets Inc.,financials,capital-markets
LPLA,LPL Financial Holdings Inc.,financials,capital-markets
CRCL,"Circle Internet Group, Inc.",financials,capital-markets
IREN,IREN Limited,financials,capital-markets
EVR,Evercore Inc.,financials,capital-markets
FUTU,Futu Holdings Limited,financials,capital-markets
HUT,Hut 8 Corp.,financials,capital-markets
WULF,TeraWulf Inc.,financials,capital-markets
JEF,Jefferies Financial Group Inc.,financials,capital-markets
SF,Stifel Financial Corp.,financials,capital-markets
GLXY,Galaxy Digital Inc.,financials,capital-markets
HLI,"Houlihan Lokey, Inc.",financials,capital-markets
RIOT,"Riot Platforms, Inc.",financials,capital-markets
SNEX,StoneX Group Inc.,financials,capital-markets
BMNR,"Bitmine Immersion Technologies, Inc.",financials,capital-markets
VIRT,"Virtu Financial, Inc.",financials,capital-markets
XP,XP Inc.,financials,capital-markets
PJT,PJT Partners Inc.,financials,capital-markets
FIGR,"Figure Technology Solutions, Inc.",financials,capital-markets
MC,Moelis & Company,financials,capital-markets
PIPR,Piper Sandler Companies,financials,capital-markets
BGC,"BGC Group, Inc.",financials,capital-markets
MARA,"MARA Holdings, Inc.",financials,capital-markets
LAZ,"Lazard, Inc.",financials,capital-markets
MKTX,MarketAxess Holdings Inc.,financials,capital-markets
CLSK,"CleanSpark, Inc.",financials,capital-markets
MRX,Marex Group plc,financials,capital-markets
MIAX,"Miami International Holdings, Inc.",financials,capital-markets
ETOR,eToro Group Ltd.,financials,capital-markets
PWP,Perella Weinberg Partners,financials,capital-markets
SOS,SOS Limited,financials,capital-markets
GOLD,"Gold.com, Inc.",financials,capital-markets
PURR,Hyperliquid Strategies Inc.,financials,capital-markets
OPY,Oppenheimer Holdings Inc.,financials,capital-markets
SBET,"Sharplink, Inc.",financials,capital-markets
HIVE,HIVE Digital Technologies Ltd.,financials,capital-markets
ABTC,American Bitcoin Corp.,financials,capital-markets
TIGR,UP Fintech Holding Limited,financials,capital-markets
AXG,Solowin Holdings,financials,capital-markets
BTBT,"Bit Digital, Inc.",financials,capital-markets
CSHR,CoinShares PLC,financials,capital-markets
BTGO,"Bitgo Holdings, Inc.",financials,capital-markets
GEMI,"Gemini Space Station, Inc.",financials,capital-markets
CD,Chaince Digital Holdings Inc.,financials,capital-markets
BRBI,BRBI BR Partners S.A.,financials,capital-markets
CNCK,Coincheck Group N.V.,financials,capital-markets
FUFU,BitFuFu Inc.,financials,capital-markets
DEFT,DeFi Technologies Inc.,financials,capital-markets
SLNH,"Soluna Holdings, Inc.",financials,capital-markets
STEX,Streamex Corp.,financials,capital-markets
BRR,"ProCap Financial, Inc.",financials,capital-markets
WTF,Waton Financial Limited,financials,capital-markets
CANG,Cango Inc.,financials,capital-markets
BMHL,Bluemount Holdings Limited,financials,capital-markets
SRL,Scully Royalty Ltd.,financials,capital-markets
AURE,Aurelion Inc.,financials,capital-markets
SIEB,Siebert Financial Corp.,financials,capital-markets
NAKA,Nakamoto Inc.,financials,capital-markets
NCTY,The9 Limited,financials,capital-markets
COHN,Cohen & Company Inc.,financials,capital-markets
DOMH,Dominari Holdings Inc.,financials,capital-markets
BTCS,BTCS Inc.,financials,capital-markets
PLUT,Plutus Financial Group Limited,financials,capital-markets
STKE,Sol Strategies Inc.,financials,capital-markets
ARBK,Argo Blockchain plc,financials,capital-markets
HGBL,Heritage Global Inc.,financials,capital-markets
GSIW,Garden Stage Limited,financials,capital-markets
MATH,Metalpha Technology Holding Limited,financials,capital-markets
BGDE,"Big Digital Energy, Inc.",financials,capital-markets
TOP,TOP Financial Group Limited,financials,capital-markets
ATCH,"AtlasClear Holdings, Inc.",financials,capital-markets
FLD,"Fold Holdings, Inc.",financials,capital-markets
MDBH,"MDB Capital Holdings, LLC",financials,capital-markets
GRAN,Grande Group Limited,financials,capital-markets
GREE,Greenidge Generation Holdings Inc.,financials,capital-markets
ANY,Sphere 3D Corp.,financials,capital-markets
AUC,ATIF Holdings Limited,financials,capital-markets
NCPL,Netcapital Inc.,financials,capital-markets
MEGL,Magic Empire Global Limited,financials,capital-markets
ABTS,Abits Group Inc.,financials,capital-markets
WAI,Top KingWin Ltd,financials,capital-markets
LMFA,"LM Funding America, Inc.",financials,capital-markets
PMAX,Powell Max Limited,financials,capital-markets
LGHL,Lion Group Holding Ltd.,financials,capital-markets
IPST,"IP Strategy Holdings, Inc.",financials,capital-markets
V,Visa Inc.,financials,credit-services
MA,Mastercard Incorporated,financials,credit-services
AXP,American Express Company,financials,credit-services
COF,Capital One Financial Corporation,financials,credit-services
PYPL,"PayPal Holdings, Inc.",financials,credit-services
SYF,Synchrony Financial,financials,credit-services
AFRM,"Affirm Holdings, Inc.",financials,credit-services
SOFI,"SoFi Technologies, Inc.",financials,credit-services
ALLY,Ally Financial Inc.,financials,credit-services
PAYP,PayPay Corporation,financials,credit-services
FCFS,"FirstCash Holdings, Inc.",financials,credit-services
OMF,"OneMain Holdings, Inc.",financials,credit-services
KLAR,Klarna Group plc,financials,credit-services
CACC,Credit Acceptance Corporation,financials,credit-services
NNI,"Nelnet, Inc.",financials,credit-services
SLM,SLM Corporation,financials,credit-services
ENVA,"Enova International, Inc.",financials,credit-services
SEZL,Sezzle Inc.,financials,credit-services
BFH,"Bread Financial Holdings, Inc.",financials,credit-services
UPST,"Upstart Holdings, Inc.",financials,credit-services
WU,The Western Union Company,financials,credit-services
EZPW,"EZCORP, Inc.",financials,credit-services
AGM,Federal Agricultural Mortgage Corporation,financials,credit-services
AGM.A,Federal Agricultural Mortgage Corporation,financials,credit-services
QFIN,"Qfin Holdings, Inc.",financials,credit-services
ECPG,"Encore Capital Group, Inc.",financials,credit-services
ATLC,Atlanticus Holdings Corporation,financials,credit-services
LU,Lufax Holding Ltd,financials,credit-services
FINV,FinVolution Group,financials,credit-services
JCAP,"Jefferson Capital, Inc.",financials,credit-services
WRLD,World Acceptance Corporation,financials,credit-services
NAVI,Navient Corporation,financials,credit-services
GDOT,Green Dot Corporation,financials,credit-services
OPFI,OppFi Inc.,financials,credit-services
PRAA,"PRA Group, Inc.",financials,credit-services
HTT,High Templar Tech Limited,financials,credit-services
LX,LexinFintech Holdings Ltd.,financials,credit-services
RM,Regional Management Corp.,financials,credit-services
TROO,"TROOPS, Inc.",financials,credit-services
LPRO,Open Lending Corporation,financials,credit-services
MFIN,Medallion Financial Corp.,financials,credit-services
OPRT,Oportun Financial Corporation,financials,credit-services
CPSS,"Consumer Portfolio Services, Inc.",financials,credit-services
JFIN,Jiayin Group Inc.,financials,credit-services
PMTS,CPI Card Group Inc.,financials,credit-services
XYF,X Financial,financials,credit-services
FOA,Finance of America Companies Inc.,financials,credit-services
ANTA,Antalpha Platform Holding Company,financials,credit-services
YRD,Yiren Digital Ltd.,financials,credit-services
SUIG,SUI Group Holdings Limited,financials,credit-services
JF,J and Friends Holdings Limited,financials,credit-services
SNTG,Sentage Holdings Inc.,financials,credit-services
DXF,Eason Technology Limited,financials,credit-services
CB,Chubb Limited,financials,insurance-property-and-casualty
PGR,The Progressive Corporation,financials,insurance-property-and-casualty
TRV,"The Travelers Companies, Inc.",financials,insurance-property-and-casualty
ALL,The Allstate Corporation,financials,insurance-property-and-casualty
WRB,W. R. Berkley Corporation,financials,insurance-property-and-casualty
CINF,Cincinnati Financial Corporation,financials,insurance-property-and-casualty
MKL,Markel Group Inc.,financials,insurance-property-and-casualty
L,Loews Corporation,financials,insurance-property-and-casualty
AIZ,"Assurant, Inc.",financials,insurance-property-and-casualty
CNA,CNA Financial Corporation,financials,insurance-property-and-casualty
AFG,"American Financial Group, Inc.",financials,insurance-property-and-casualty
ORI,Old Republic International Corporation,financials,insurance-property-and-casualty
KNSL,"Kinsale Capital Group, Inc.",financials,insurance-property-and-casualty
THG,"The Hanover Insurance Group, Inc.",financials,insurance-property-and-casualty
MCY,Mercury General Corporation,financials,insurance-property-and-casualty
SIGI,"Selective Insurance Group, Inc.",financials,insurance-property-and-casualty
WTM,"White Mountains Insurance Group, Ltd.",financials,insurance-property-and-casualty
RLI,RLI Corp.,financials,insurance-property-and-casualty
LMND,"Lemonade, Inc.",financials,insurance-property-and-casualty
HGTY,"Hagerty, Inc.",financials,insurance-property-and-casualty
PLMR,"Palomar Holdings, Inc.",financials,insurance-property-and-casualty
HCI,"HCI Group, Inc.",financials,insurance-property-and-casualty
STC,Stewart Information Services Corporation,financials,insurance-property-and-casualty
SLDE,"Slide Insurance Holdings, Inc.",financials,insurance-property-and-casualty
HMN,Horace Mann Educators Corporation,financials,insurance-property-and-casualty
SKWD,"Skyward Specialty Insurance Group, Inc.",financials,insurance-property-and-casualty
KMPR,Kemper Corporation,financials,insurance-property-and-casualty
PRA,ProAssurance Corporation,financials,insurance-property-and-casualty
UFCS,"United Fire Group, Inc.",financials,insurance-property-and-casualty
UVE,"Universal Insurance Holdings, Inc.",financials,insurance-property-and-casualty
SAFT,"Safety Insurance Group, Inc.",financials,insurance-property-and-casualty
PRCH,"Porch Group, Inc.",financials,insurance-property-and-casualty
ASIC,Ategrity Specialty Insurance Company Holdings,financials,insurance-property-and-casualty
TRUP,"Trupanion, Inc.",financials,insurance-property-and-casualty
ROOT,"Root, Inc.",financials,insurance-property-and-casualty
BOW,Bowhead Specialty Holdings Inc.,financials,insurance-property-and-casualty
DGICB,Donegal Group Inc.,financials,insurance-property-and-casualty
HRTG,"Heritage Insurance Holdings, Inc.",financials,insurance-property-and-casualty
HIPO,Hippo Holdings Inc.,financials,insurance-property-and-casualty
DGICA,Donegal Group Inc.,financials,insurance-property-and-casualty
ACIC,American Coastal Insurance Corporation,financials,insurance-property-and-casualty
GBLI,"Global Indemnity Group, LLC",financials,insurance-property-and-casualty
AII,"American Integrity Insurance Group, Inc.",financials,insurance-property-and-casualty
NODK,"NI Holdings, Inc.",financials,insurance-property-and-casualty
KINS,"Kingstone Companies, Inc.",financials,insurance-property-and-casualty
PRHI,"Presurance Holdings, Inc.",financials,insurance-property-and-casualty
MRSH,"Marsh & McLennan Companies, Inc.",financials,insurance-brokers
AON,Aon plc,financials,insurance-brokers
AJG,Arthur J. Gallagher & Co.,financials,insurance-brokers
WTW,Willis Towers Watson Public Limited Company,financials,insurance-brokers
BRO,"Brown & Brown, Inc.",financials,insurance-brokers
ERIE,Erie Indemnity Company,financials,insurance-brokers
NP,Neptune Insurance Holdings Inc.,financials,insurance-brokers
ARX,Accelerant Holdings,financials,insurance-brokers
CRVL,CorVel Corporation,financials,insurance-brokers
BWIN,"The Baldwin Insurance Group, Inc.",financials,insurance-brokers
GSHD,"Goosehead Insurance, Inc.",financials,insurance-brokers
TWFG,"TWFG, Inc.",financials,insurance-brokers
LIFE,Ethos Technologies Inc.,financials,insurance-brokers
CRD.A,Crawford & Company,financials,insurance-brokers
CRD.B,Crawford & Company,financials,insurance-brokers
AIFU,AIFU Inc.,financials,insurance-brokers
SLQT,"SelectQuote, Inc.",financials,insurance-brokers
EHTH,"eHealth, Inc.",financials,insurance-brokers
XHG,XChange TEC.INC,financials,insurance-brokers
ZBAO,Zhibao Technology Inc.,financials,insurance-brokers
GOCO,"GoHealth, Inc.",financials,insurance-brokers
HUIZ,Huize Holding Limited,financials,insurance-brokers
EZRA,"Reliance Global Group, Inc.",financials,insurance-brokers
JPM,JPMorgan Chase & Co.,financials,banks-diversified
BAC,Bank of America Corporation,financials,banks-diversified
HSBC,HSBC Holdings plc,financials,banks-diversified
RY,Royal Bank of Canada,financials,banks-diversified
WFC,Wells Fargo & Company,financials,banks-diversified
MUFG,"Mitsubishi UFJ Financial Group, Inc.",financials,banks-diversified
C,Citigroup Inc.,financials,banks-diversified
TD,The Toronto-Dominion Bank,financials,banks-diversified
SAN,"Banco Santander, S.A.",financials,banks-diversified
SMFG,"Sumitomo Mitsui Financial Group, Inc.",financials,banks-diversified
UBS,UBS Group AG,financials,banks-diversified
BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",financials,banks-diversified
BMO,Bank of Montreal,financials,banks-diversified
CM,Canadian Imperial Bank of Commerce,financials,banks-diversified
BNS,The Bank of Nova Scotia,financials,banks-diversified
BNY,The Bank of New York Mellon Corporation,financials,banks-diversified
ING,ING Groep N.V.,financials,banks-diversified
BCS,Barclays PLC,financials,banks-diversified
NTB,The Bank of N.T. Butterfield & Son Limited,financials,banks-diversified
MFC,Manulife Financial Corporation,financials,insurance-life
AFL,Aflac Incorporated,financials,insurance-life
MET,"MetLife, Inc.",financials,insurance-life
PRU,"Prudential Financial, Inc.",financials,insurance-life
PUK,Prudential plc,financials,insurance-life
UNM,Unum Group,financials,insurance-life
GL,Globe Life Inc.,financials,insurance-life
PRI,"Primerica, Inc.",financials,insurance-life
JXN,Jackson Financial Inc.,financials,insurance-life
LNC,Lincoln National Corporation,financials,insurance-life
CNO,"CNO Financial Group, Inc.",financials,insurance-life
FG,"F&G Annuities & Life, Inc.",financials,insurance-life
BHF,"Brighthouse Financial, Inc.",financials,insurance-life
GNW,"Genworth Financial, Inc.",financials,insurance-life
ABX,"Abacus Global Management, Inc.",financials,insurance-life
CIA,"Citizens, Inc.",financials,insurance-life
SNFCA,Security National Financial Corporation,financials,insurance-life
AAME,Atlantic American Corporation,financials,insurance-life
FNF,"Fidelity National Financial, Inc.",financials,insurance-specialty
RYAN,"Ryan Specialty Holdings, Inc.",financials,insurance-specialty
AXS,AXIS Capital Holdings Limited,financials,insurance-specialty
FAF,First American Financial Corporation,financials,insurance-specialty
