ticker,company_name,sector_name,sub_sector_name
ALH,Alliance Laundry Holdings Inc.,consumer-discretionary,furnishings-fixtures-and-appliances
WHR,Whirlpool Corporation,consumer-discretionary,furnishings-fixtures-and-appliances
HNI,HNI Corporation,consumer-discretionary,furnishings-fixtures-and-appliances
TILE,"Interface, Inc.",consumer-discretionary,furnishings-fixtures-and-appliances
MBC,"MasterBrand, Inc.",consumer-discretionary,furnishings-fixtures-and-appliances
LZB,La-Z-Boy Incorporated,consumer-discretionary,furnishings-fixtures-and-appliances
LEG,"Leggett & Platt, Incorporated",consumer-discretionary,furnishings-fixtures-and-appliances
MLKN,"MillerKnoll, Inc.",consumer-discretionary,furnishings-fixtures-and-appliances
ETD,Ethan Allen Interiors Inc.,consumer-discretionary,furnishings-fixtures-and-appliances
XMAX,XMax Inc.,consumer-discretionary,furnishings-fixtures-and-appliances
FLXS,"Flexsteel Industries, Inc.",consumer-discretionary,furnishings-fixtures-and-appliances
HBB,Hamilton Beach Brands Holding Company,consumer-discretionary,furnishings-fixtures-and-appliances
LOVE,The Lovesac Company,consumer-discretionary,furnishings-fixtures-and-appliances
LCUT,"Lifetime Brands, Inc.",consumer-discretionary,furnishings-fixtures-and-appliances
COOK,"Traeger, Inc.",consumer-discretionary,furnishings-fixtures-and-appliances
HOFT,Hooker Furnishings Corporation,consumer-discretionary,furnishings-fixtures-and-appliances
BSET,"Bassett Furniture Industries, Incorporated",consumer-discretionary,furnishings-fixtures-and-appliances
KEQU,Kewaunee Scientific Corporation,consumer-discretionary,furnishings-fixtures-and-appliances
VIRC,Virco Mfg. Corporation,consumer-discretionary,furnishings-fixtures-and-appliances
VIOT,"Viomi Technology Co., Ltd",consumer-discretionary,furnishings-fixtures-and-appliances
PRPL,"Purple Innovation, Inc.",consumer-discretionary,furnishings-fixtures-and-appliances
CRWS,"Crown Crafts, Inc.",consumer-discretionary,furnishings-fixtures-and-appliances
NTZ,Natuzzi S.p.A.,consumer-discretionary,furnishings-fixtures-and-appliances
EFOI,"Energy Focus, Inc.",consumer-discretionary,furnishings-fixtures-and-appliances
MWYN,"Marwynn Holdings, Inc.",consumer-discretionary,furnishings-fixtures-and-appliances
FGI,FGI Industries Ltd.,consumer-discretionary,furnishings-fixtures-and-appliances
SNBR,Sleep Number Corporation,consumer-discretionary,furnishings-fixtures-and-appliances
ATER,"Aterian, Inc.",consumer-discretionary,furnishings-fixtures-and-appliances
NCL,Northann Corp.,consumer-discretionary,furnishings-fixtures-and-appliances
TSLA,"Tesla, Inc.",consumer-discretionary,auto-manufacturers
TM,Toyota Motor Corporation,consumer-discretionary,auto-manufacturers
GM,General Motors Company,consumer-discretionary,auto-manufacturers
RACE,Ferrari N.V.,consumer-discretionary,auto-manufacturers
F,Ford Motor Company,consumer-discretionary,auto-manufacturers
HMC,"Honda Motor Co., Ltd.",consumer-discretionary,auto-manufacturers
RIVN,"Rivian Automotive, Inc.",consumer-discretionary,auto-manufacturers
STLA,Stellantis N.V.,consumer-discretionary,auto-manufacturers
XPEV,XPeng Inc.,consumer-discretionary,auto-manufacturers
LI,Li Auto Inc.,consumer-discretionary,auto-manufacturers
NIO,NIO Inc.,consumer-discretionary,auto-manufacturers
VFS,VinFast Auto Ltd.,consumer-discretionary,auto-manufacturers
PSNY,Polestar Automotive Holding UK PLC,consumer-discretionary,auto-manufacturers
CYD,China Yuchai International Limited,consumer-discretionary,auto-manufacturers
LCID,"Lucid Group, Inc.",consumer-discretionary,auto-manufacturers
LOT,Lotus Technology Inc.,consumer-discretionary,auto-manufacturers
LVWR,"LiveWire Group, Inc.",consumer-discretionary,auto-manufacturers
NIU,Niu Technologies,consumer-discretionary,auto-manufacturers
EMPD,Empery Digital Inc.,consumer-discretionary,auto-manufacturers
FFAI,Faraday Future Intelligent Electric Inc.,consumer-discretionary,auto-manufacturers
GGR,Gogoro Inc.,consumer-discretionary,auto-manufacturers
SEV,Aptera Motors Corp.,consumer-discretionary,auto-manufacturers
AIIO,Robo.ai Inc.,consumer-discretionary,auto-manufacturers
WKHS,"Workhorse Group, Inc.",consumer-discretionary,auto-manufacturers
EVTV,"Envirotech Vehicles, Inc.",consumer-discretionary,auto-manufacturers
FABC,"Fabric.AI, Inc.",consumer-discretionary,auto-manufacturers
LOBO,Lobo Technologies Ltd.,consumer-discretionary,auto-manufacturers
CENN,Cenntro Inc.,consumer-discretionary,auto-manufacturers
DCX,Digital Currency X Technology Inc.,consumer-discretionary,auto-manufacturers
SSM,Sono Group N.V.,consumer-discretionary,auto-manufacturers
FLYE,"Fly-E Group, Inc.",consumer-discretionary,auto-manufacturers
TJX,"The TJX Companies, Inc.",consumer-discretionary,apparel-retail
ROST,"Ross Stores, Inc.",consumer-discretionary,apparel-retail
BURL,"Burlington Stores, Inc.",consumer-discretionary,apparel-retail
LULU,lululemon athletica inc.,consumer-discretionary,apparel-retail
GAP,"The Gap, Inc.",consumer-discretionary,apparel-retail
URBN,"Urban Outfitters, Inc.",consumer-discretionary,apparel-retail
BOOT,"Boot Barn Holdings, Inc.",consumer-discretionary,apparel-retail
ANF,Abercrombie & Fitch Co.,consumer-discretionary,apparel-retail
AEO,"American Eagle Outfitters, Inc.",consumer-discretionary,apparel-retail
BKE,"The Buckle, Inc.",consumer-discretionary,apparel-retail
CRI,"Carter's, Inc.",consumer-discretionary,apparel-retail
SFIX,"Stitch Fix, Inc.",consumer-discretionary,apparel-retail
SCVL,"Shoe Carnival, Inc.",consumer-discretionary,apparel-retail
CAL,"Caleres, Inc.",consumer-discretionary,apparel-retail
GCO,Genesco Inc.,consumer-discretionary,apparel-retail
CTRN,"Citi Trends, Inc.",consumer-discretionary,apparel-retail
LE,"Lands' End, Inc.",consumer-discretionary,apparel-retail
ZUMZ,Zumiez Inc.,consumer-discretionary,apparel-retail
JILL,"J.Jill, Inc.",consumer-discretionary,apparel-retail
CURV,Torrid Holdings Inc.,consumer-discretionary,apparel-retail
TLYS,"Tilly's, Inc.",consumer-discretionary,apparel-retail
DLTH,Duluth Holdings Inc.,consumer-discretionary,apparel-retail
RENT,"Rent the Runway, Inc.",consumer-discretionary,apparel-retail
AKA,a.k.a. Brands Holding Corp.,consumer-discretionary,apparel-retail
CATO,The Cato Corporation,consumer-discretionary,apparel-retail
BRIA,BrilliA Inc,consumer-discretionary,apparel-retail
DXLG,"Destination XL Group, Inc.",consumer-discretionary,apparel-retail
BIRD,"Allbirds, Inc.",consumer-discretionary,apparel-retail
LVLU,"Lulu's Fashion Lounge Holdings, Inc.",consumer-discretionary,apparel-retail
JEM,707 Cayman Holdings Limited,consumer-discretionary,apparel-retail
CVNA,Carvana Co.,consumer-discretionary,auto-and-truck-dealerships
PAG,"Penske Automotive Group, Inc.",consumer-discretionary,auto-and-truck-dealerships
KMX,"CarMax, Inc.",consumer-discretionary,auto-and-truck-dealerships
LAD,"Lithia Motors, Inc.",consumer-discretionary,auto-and-truck-dealerships
AN,"AutoNation, Inc.",consumer-discretionary,auto-and-truck-dealerships
RUSHA,"Rush Enterprises, Inc.",consumer-discretionary,auto-and-truck-dealerships
VVV,Valvoline Inc.,consumer-discretionary,auto-and-truck-dealerships
RUSHB,"Rush Enterprises, Inc.",consumer-discretionary,auto-and-truck-dealerships
OPLN,"OPENLANE, Inc.",consumer-discretionary,auto-and-truck-dealerships
GPI,"Group 1 Automotive, Inc.",consumer-discretionary,auto-and-truck-dealerships
